Query_nr,doc_nr
74759,135598
74759,151422
74759,187286
74759,436159
74759,306098
74759,181346
74759,178003
74759,417842
202797,270248
202797,97969
202797,124593
202797,442696
202797,55172
202797,387355
202797,397710
202797,129192
202797,242678
202797,399213
1097937,175333
1097937,99345
1097937,34282
1097937,465904
1097937,220972
1097937,337716
1097937,261083
1097937,479500
1097937,399994
1097937,207715
47741,102997
47741,464197
47741,306787
47741,159337
47741,493735
47741,190121
47741,382721
47741,224425
47741,49742
47741,113655
277799,71235
277799,387240
277799,196179
277799,242440
277799,285567
277799,181116
277799,164962
277799,169919
277799,159429
277799,415377
308687,407010
308687,443232
308687,288243
308687,200071
308687,80444
308687,127139
308687,147600
308687,350328
308687,56554
308687,219095
58571,352807
58571,317096
58571,2443
58571,137384
58571,42159
58571,498112
58571,121502
58571,120299
58571,441906
58571,204130
1102001,444092
1102001,429513
1102001,314780
1102001,352398
1102001,322032
1102001,180689
1102001,500709
1102001,191905
1102001,403925
1102001,297058
323555,105392
323555,255931
323555,344130
323555,354448
323555,53167
323555,393944
323555,199086
323555,159344
323555,273503
323555,304143
259885,294313
259885,208999
259885,141636
259885,128954
259885,371300
259885,470507
259885,372242
259885,34953
259885,358883
259885,302828
1097909,113023
1097909,314311
1097909,335196
1097909,409977
1097909,185344
1097909,34490
1097909,381515
1097909,292563
1097909,455754
1097909,159168
1097906,102278
1097906,180609
1097906,37307
1097906,346977
1097906,299090
1097906,390761
1097906,304015
1097906,338923
1097906,380396
1097906,105219
255027,193963
255027,239200
255027,310098
255027,93944
255027,190404
255027,359352
255027,161896
255027,40505
255027,272463
255027,357469
1097905,85819
1097905,129547
1097905,162904
1097905,364512
1097905,135516
1097905,227842
1097905,49560
1097905,161244
1097905,492012
1097905,288324
132104,464349
132104,320484
132104,156454
132104,328218
132104,313331
132104,380411
132104,437259
132104,323714
132104,231803
132104,487726
126525,179342
126525,22153
126525,101578
126525,340272
126525,459959
126525,15960
126525,268502
126525,490558
126525,207475
126525,389772
1097894,128185
1097894,289635
1097894,139805
1097894,299219
1097894,388001
1097894,100973
1097894,283409
1097894,188211
1097894,324987
1097894,348876
142382,158486
142382,29908
142382,474130
142382,75588
142382,445812
142382,406610
142382,467463
142382,114041
142382,181895
142382,31476
1097885,369635
1097885,210151
1097885,293767
1097885,36323
1097885,81486
1097885,52274
1097885,307924
1097885,311599
1097885,58231
1097885,316632
185299,351444
185299,209640
185299,204107
185299,466412
185299,191468
185299,307723
185299,74675
185299,275817
185299,277499
185299,215764
264150,253486
264150,35818
264150,65149
264150,169087
264150,461524
264150,247396
264150,268254
264150,497830
264150,122722
264150,496168
39577,274272
39577,23517
39577,286455
39577,222610
39577,349630
39577,95779
39577,386173
39577,18096
39577,313400
39577,180489
289556,264694
289556,481438
289556,182720
289556,212816
289556,483435
289556,466022
289556,109061
289556,494501
289556,386032
289556,486822
290499,427337
290499,405192
290499,236722
290499,141154
290499,367239
290499,397421
290499,16795
290499,96337
290499,100588
290499,462216
107283,159864
107283,477812
107283,391285
107283,481641
107283,210655
107283,415998
107283,477139
107283,428469
107283,203235
107283,210043
57614,269112
57614,365466
57614,409012
57614,427069
57614,205896
57614,289694
57614,156820
57614,377548
57614,489080
57614,78472
74356,224838
74356,281807
74356,403543
74356,295100
74356,189354
74356,272356
74356,158773
74356,12249
74356,137411
74356,301675
310948,183265
310948,380660
310948,401827
310948,449858
310948,349760
310948,56962
310948,74801
310948,9052
310948,373293
310948,283584
211621,387835
211621,256426
211621,491313
211621,501332
211621,132976
211621,404226
211621,329989
211621,321543
211621,355066
211621,286360
1101995,46555
1101995,500441
1101995,175218
1101995,31402
1101995,72414
1101995,294580
1101995,249894
1101995,158180
1101995,210521
1101995,489799
294518,471428
294518,291270
294518,185352
294518,104393
294518,410508
294518,121216
294518,218339
294518,241348
294518,103632
294518,95763
329958,376487
329958,220045
329958,339558
329958,305022
329958,2513
329958,1376
329958,364552
329958,140495
329958,494389
329958,172497
157149,372223
157149,392648
157149,337785
157149,115304
157149,59998
157149,83874
157149,238830
157149,188098
157149,8919
157149,38502
149853,70800
149853,149925
149853,42535
149853,450542
149853,117385
149853,333745
149853,381891
149853,402747
149853,407530
149853,6197
204924,98884
204924,446954
204924,33827
204924,355056
204924,71368
204924,95709
204924,112902
204924,230967
204924,45124
204924,270825
144857,247057
144857,400780
144857,340220
144857,67133
144857,278736
144857,389732
144857,108914
144857,45853
144857,269326
144857,2116
227637,470768
227637,298575
227637,309518
227637,352494
227637,456694
227637,276570
227637,331535
227637,404552
227637,425402
227637,72415
207595,234744
207595,427145
207595,402196
207595,312023
207595,454327
207595,123240
207595,138002
207595,3210
207595,329963
207595,20994
337190,357214
337190,106352
337190,62149
337190,307120
337190,163689
337190,19548
337190,278978
337190,223440
337190,470884
337190,3267
113664,319892
113664,306360
113664,150073
113664,223687
113664,454208
113664,194790
113664,397838
113664,36819
113664,328348
113664,457258
181301,184873
181301,52366
181301,341770
181301,342590
181301,285847
181301,156826
181301,131339
181301,192340
181301,153898
181301,372471
237561,331236
237561,261305
237561,458341
237561,237584
237561,84231
237561,102332
237561,357660
237561,122477
237561,344027
237561,117169
62439,417492
62439,54438
62439,338272
62439,308541
62439,162108
62439,399706
62439,228399
62439,176716
62439,187663
62439,251071
362076,167897
362076,340254
362076,411342
362076,154795
362076,235004
362076,308965
362076,494847
362076,76757
362076,221927
362076,132471
1097796,78029
1097796,56794
1097796,364509
1097796,34152
1097796,128535
1097796,116800
1097796,13167
1097796,331982
1097796,421320
1097796,178258
88284,196003
88284,366295
88284,149391
88284,23260
88284,203873
88284,211694
88284,392755
88284,23863
88284,480375
88284,267763
139767,9547
139767,108256
139767,426501
139767,400148
139767,391388
139767,164004
139767,470655
139767,74683
139767,325127
139767,178745
13397,462328
13397,169400
13397,423802
13397,128390
13397,80013
13397,232405
13397,313937
13397,192593
13397,459998
13397,243467
239511,78226
239511,456853
239511,38896
239511,239081
239511,161836
239511,318550
239511,225715
239511,307063
239511,180618
239511,114076
214040,131606
214040,252990
214040,498208
214040,65239
214040,166625
214040,62184
214040,321810
214040,268249
214040,283224
214040,382579
226509,183401
226509,342414
226509,324831
226509,339392
226509,247492
226509,255952
226509,10673
226509,445937
226509,301118
226509,276558
1097786,40691
1097786,118631
1097786,346076
1097786,395215
1097786,417915
1097786,163301
1097786,101052
1097786,47037
1097786,114927
1097786,135855
202073,224117
202073,213996
202073,64526
202073,355155
202073,350331
202073,169102
202073,91018
202073,33881
202073,377702
202073,450980
250367,207023
250367,228923
250367,131013
250367,134608
250367,288436
250367,179422
250367,194020
250367,98857
250367,374448
250367,460746
313940,312011
313940,247115
313940,435184
313940,186048
313940,152695
313940,361250
313940,336726
313940,168887
313940,303341
313940,81216
326509,363179
326509,169945
326509,478724
326509,211112
326509,372476
326509,168528
326509,256345
326509,923
326509,249389
326509,37974
236427,162236
236427,237414
236427,304
236427,430239
236427,66862
236427,305680
236427,2390
236427,44992
236427,157745
236427,442913
32642,274800
32642,90123
32642,302769
32642,408258
32642,259369
32642,70731
32642,92613
32642,459896
32642,326504
32642,243887
267187,191870
267187,272365
267187,222647
267187,216707
267187,182777
267187,447870
267187,393655
267187,40044
267187,175816
267187,173550
51276,416069
51276,282279
51276,23237
51276,367941
51276,163436
51276,125496
51276,273429
51276,78321
51276,164053
51276,342320
145877,65813
145877,107333
145877,239925
145877,353323
145877,218631
145877,307287
145877,290544
145877,349161
145877,87407
145877,106406
256052,448332
256052,410453
256052,380682
256052,487823
256052,291655
256052,355259
256052,420555
256052,335164
256052,302669
256052,301399
10205,291075
10205,415756
10205,13494
10205,176523
10205,237578
10205,67271
10205,188183
10205,346675
10205,347476
10205,325923
112718,295129
112718,374526
112718,83391
112718,7795
112718,355710
112718,257747
112718,301921
112718,371936
112718,229699
112718,177105
342115,133193
342115,339634
342115,396123
342115,343896
342115,304430
342115,76363
342115,352023
342115,404867
342115,190738
342115,358257
244902,436360
244902,426859
244902,191030
244902,33214
244902,320433
244902,171890
244902,323024
244902,475486
244902,321714
244902,450785
212634,128075
212634,88368
212634,461346
212634,127540
212634,496618
212634,106972
212634,211710
212634,124753
212634,374812
212634,477156
323096,38174
323096,484411
323096,107106
323096,400767
323096,405215
323096,284904
323096,344112
323096,486442
323096,283646
323096,354821
46095,317751
46095,183512
46095,4852
46095,152987
46095,302301
46095,354589
46095,14305
46095,56542
46095,497915
46095,118270
1097723,95984
1097723,239088
1097723,400382
1097723,295976
1097723,278580
1097723,372208
1097723,77051
1097723,255106
1097723,450049
1097723,58275
65583,285676
65583,227513
65583,74880
65583,445340
65583,9944
65583,251391
65583,39681
65583,214201
65583,451649
65583,294774
1097721,189424
1097721,264926
1097721,395486
1097721,44472
1097721,387460
1097721,390533
1097721,409402
1097721,22148
1097721,431418
1097721,214381
64179,76506
64179,366559
64179,368598
64179,184963
64179,269492
64179,193264
64179,278570
64179,472331
64179,218012
64179,46365
139090,75239
139090,392294
139090,290822
139090,492543
139090,141502
139090,241808
139090,407778
139090,166530
139090,391548
139090,458676
299939,390931
299939,359156
299939,89688
299939,388793
299939,493525
299939,318215
299939,114781
299939,444304
299939,276783
299939,12043
184235,454830
184235,282395
184235,107352
184235,201232
184235,14333
184235,117517
184235,98170
184235,29335
184235,7409
184235,183538
196596,211345
196596,183438
196596,482
196596,187889
196596,310137
196596,456986
196596,138160
196596,91183
196596,254723
196596,223892
154301,132876
154301,450119
154301,2436
154301,281799
154301,300533
154301,144273
154301,230883
154301,256807
154301,408556
154301,146278
82293,213392
82293,7272
82293,128577
82293,431714
82293,420089
82293,258127
82293,276553
82293,95981
82293,223169
82293,178992
267341,496807
267341,412021
267341,270566
267341,210595
267341,222695
267341,46693
267341,348851
267341,377109
267341,493679
267341,173512
1097674,314778
1097674,5555
1097674,45996
1097674,172617
1097674,300277
1097674,392042
1097674,246062
1097674,85518
1097674,310306
1097674,255429
17635,62419
17635,270382
17635,159100
17635,426195
17635,470288
17635,205743
17635,386553
17635,80374
17635,41550
17635,454677
262232,209961
262232,213828
262232,27674
262232,120545
262232,306581
262232,435589
262232,126857
262232,374315
262232,14537
262232,419614
93649,302771
93649,172082
93649,385124
93649,55309
93649,112226
93649,430355
93649,317419
93649,132838
93649,115023
93649,193788
285537,460323
285537,391606
285537,249842
285537,37561
285537,14046
285537,281966
285537,494972
285537,442746
285537,351294
285537,113803
51090,50095
51090,204646
51090,448052
51090,231931
51090,371711
51090,64386
51090,100500
51090,348179
51090,476700
51090,10818
34039,11281
34039,456208
34039,385500
34039,168210
34039,460894
34039,466313
34039,421303
34039,95774
34039,170166
34039,333170
1215,459140
1215,434812
1215,344461
1215,416880
1215,411504
1215,85496
1215,395841
1215,6765
1215,234245
1215,446396
335711,413138
335711,345440
335711,255790
335711,437233
335711,64982
335711,378401
335711,417862
335711,32098
335711,25585
335711,12012
66154,168170
66154,70986
66154,285206
66154,224667
66154,499893
66154,499448
66154,247246
66154,115816
66154,207771
66154,268689
276208,217584
276208,327169
276208,498239
276208,299239
276208,52788
276208,324017
276208,50089
276208,23603
276208,360075
276208,223601
144694,482362
144694,149741
144694,490845
144694,217461
144694,128742
144694,271027
144694,209546
144694,175878
144694,57774
144694,51400
21861,324842
21861,440521
21861,16294
21861,98330
21861,463693
21861,113902
21861,246223
21861,153880
21861,20444
21861,393414
250636,183580
250636,437457
250636,315951
250636,106073
250636,364524
250636,112892
250636,496612
250636,337623
250636,171285
250636,25480
299110,325596
299110,138571
299110,358894
299110,337145
299110,411256
299110,72318
299110,412064
299110,182917
299110,278831
299110,470506
302337,205941
302337,52228
302337,365247
302337,294501
302337,87207
302337,431836
302337,44930
302337,171829
302337,237155
302337,244686
163602,174261
163602,279973
163602,470409
163602,48067
163602,496355
163602,38308
163602,399714
163602,417708
163602,212475
163602,22471
31595,391999
31595,40255
31595,175554
31595,397881
31595,100511
31595,499072
31595,399992
31595,454962
31595,84738
31595,475802
146598,250492
146598,193364
146598,431600
146598,252647
146598,231971
146598,333202
146598,136482
146598,217996
146598,51540
146598,431190
70852,112461
70852,90283
70852,212670
70852,259110
70852,426055
70852,45162
70852,217373
70852,23934
70852,40835
70852,106446
271038,251482
271038,491420
271038,207641
271038,178341
271038,443841
271038,168451
